type,data-set,entityid,bodysystem,code,codedesc,chronic,expirydate,availabilitydate,icdversionext
ICDCode,0,icd:12354,18,E8128,Other motor vehicle traffic accident involving collision with motor vehicle injuring other specified person,,,,9
ICDCode,0,icd:12355,18,E8129,Other motor vehicle traffic accident involving collision with motor vehicle injuring unspecified person,,,,9
ICDCode,0,icd:12356,18,E8130,Motor vehicle traffic accident involving collision with other vehicle injuring driver of motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12357,18,E8131,Motor vehicle traffic accident involving collision with other vehicle injuring passenger in motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12358,18,E8132,Motor vehicle traffic accident involving collision with other vehicle injuring motorcyclist,,,,9
ICDCode,0,icd:12359,18,E8133,Motor vehicle traffic accident involving collision with other vehicle injuring passenger on motorcycle,,,,9
ICDCode,0,icd:12360,18,E8134,Motor vehicle traffic accident involving collision with other vehicle injuring occupant of streetcar,,,,9
ICDCode,0,icd:12361,18,E8135,Motor vehicle traffic accident involving collision with other vehicle injuring rider of animal; occupant of animal-drawn vehicle,,,,9
ICDCode,0,icd:12362,18,E8136,Motor vehicle traffic accident involving collision with other vehicle injuring pedal cyclist,,,,9
ICDCode,0,icd:12363,18,E8137,Motor vehicle traffic accident involving collision with other vehicle injuring pedestrian,,,,9
ICDCode,0,icd:12364,18,E8138,Motor vehicle traffic accident involving collision with other vehicle injuring other specified person,,,,9
ICDCode,0,icd:12365,18,E8139,Motor vehicle traffic accident involving collision with other vehicle injuring unspecified person,,,,9
ICDCode,0,icd:12366,18,E8140,Motor vehicle traffic accident involving collision with pedestrian injuring driver of motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12367,18,E8141,Motor vehicle traffic accident involving collision with pedestrian injuring passenger in motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12368,18,E8142,Motor vehicle traffic accident involving collision with pedestrian injuring motorcyclist,,,,9
ICDCode,0,icd:12369,18,E8143,Motor vehicle traffic accident involving collision with pedestrian injuring passenger on motorcycle,,,,9
ICDCode,0,icd:12370,18,E8144,Motor vehicle traffic accident involving collision with pedestrian injuring occupant of streetcar,,,,9
ICDCode,0,icd:12371,18,E8145,Motor vehicle traffic accident involving collision with pedestrian injuring rider of animal; occupant of animal drawn vehicle,,,,9
ICDCode,0,icd:12372,18,E8146,Motor vehicle traffic accident involving collision with pedestrian injuring pedal cyclist,,,,9
ICDCode,0,icd:12373,18,E8147,Motor vehicle traffic accident involving collision with pedestrian injuring pedestrian,,,,9
ICDCode,0,icd:12374,18,E8148,Motor vehicle traffic accident involving collision with pedestrian injuring other specified person,,,,9
ICDCode,0,icd:12375,18,E8149,Motor vehicle traffic accident involving collision with pedestrian injuring unspecified person,,,,9
ICDCode,0,icd:12376,18,E8150,Other motor vehicle traffic accident involving collision on the highway injuring driver of motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12377,18,E8151,Other motor vehicle traffic accident involving collision on the highway injuring passenger in motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12378,18,E8152,Other motor vehicle traffic accident involving collision on the highway injuring motorcyclist,,,,9
ICDCode,0,icd:12379,18,E8153,Other motor vehicle traffic accident involving collision on the highway injuring passenger on motorcycle,,,,9
ICDCode,0,icd:12380,18,E8154,Other motor vehicle traffic accident involving collision on the highway injuring occupant of streetcar,,,,9
ICDCode,0,icd:12381,18,E8155,Other motor vehicle traffic accident involving collision on the highway injuring rider of animal; occupant of animal-drawn vehicle,,,,9
ICDCode,0,icd:12382,18,E8156,Other motor vehicle traffic accident involving collision on the highway injuring pedal cyclist,,,,9
ICDCode,0,icd:12383,18,E8157,Other motor vehicle traffic accident involving collision on the highway injuring pedestrian,,,,9
ICDCode,0,icd:12384,18,E8158,Other motor vehicle traffic accident involving collision on the highway injuring other specified person,,,,9
ICDCode,0,icd:12385,18,E8159,Other motor vehicle traffic accident involving collision on the highway injuring unspecified person,,,,9
ICDCode,0,icd:12386,18,E8160,"Motor vehicle traffic accident due to loss of control, without collision on the highway, injuring driver of motor vehicle other than motorcycle",,,,9
ICDCode,0,icd:12387,18,E8161,"Motor vehicle traffic accident due to loss of control, without collision on the highway, injuring passenger in motor vehicle other than motorcycle",,,,9
ICDCode,0,icd:12388,18,E8162,"Motor vehicle traffic accident due to loss of control, without collision on the highway, injuring motorcyclist",,,,9
ICDCode,0,icd:12389,18,E8163,"Motor vehicle traffic accident due to loss of control, without collision on the highway, injuring passenger on motorcycle",,,,9
ICDCode,0,icd:12390,18,E8164,"Motor vehicle traffic accident due to loss of control, without collision on the highway, injuring occupant of streetcar",,,,9
ICDCode,0,icd:12391,18,E8165,"Motor vehicle traffic accident due to loss of control, without collision on the highway, injuring rider of animal; occupant of animal-drawn vehicle",,,,9
ICDCode,0,icd:12392,18,E8166,"Motor vehicle traffic accident due to loss of control, without collision on the highway, injuring pedal cyclist",,,,9
ICDCode,0,icd:12393,18,E8167,"Motor vehicle traffic accident due to loss of control, without collision on the highway, injuring pedestrian",,,,9
ICDCode,0,icd:12394,18,E8168,"Motor vehicle traffic accident due to loss of control, without collision on the highway, injuring other specified person",,,,9
ICDCode,0,icd:12395,18,E8169,"Motor vehicle traffic accident due to loss of control, without collision on the highway, injuring unspecified person",,,,9
ICDCode,0,icd:12396,18,E8170,Noncollision motor vehicle traffic accident while boarding or alighting injuring driver of motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12397,18,E8171,Noncollision motor vehicle traffic accident while boarding or alighting injuring passenger in motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12398,18,E8172,Noncollision motor vehicle traffic accident while boarding or alighting injuring motorcyclist,,,,9
ICDCode,0,icd:12399,18,E8173,Noncollision motor vehicle traffic accident while boarding or alighting injuring passenger on motorcycle,,,,9
ICDCode,0,icd:12400,18,E8174,Noncollision motor vehicle traffic accident while boarding or alighting injuring occupant of streetcar,,,,9
ICDCode,0,icd:12401,18,E8175,Noncollision motor vehicle traffic accident while boarding or alighting injuring rider of animal; occupant of animal-drawn vehicle,,,,9
ICDCode,0,icd:12402,18,E8176,Noncollision motor vehicle traffic accident while boarding or alighting injuring pedal cyclist,,,,9
ICDCode,0,icd:12403,18,E8177,Noncollision motor vehicle traffic accident while boarding or alighting injuring pedestrian,,,,9
ICDCode,0,icd:12404,18,E8178,Noncollision motor vehicle traffic accident while boarding or alighting injuring other specified person,,,,9
ICDCode,0,icd:12405,18,E8179,Noncollision motor vehicle traffic accident while boarding or alighting injuring unspecified person,,,,9
ICDCode,0,icd:12406,18,E8180,Other noncollision motor vehicle traffic accident injuring driver of motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12407,18,E8181,Other noncollision motor vehicle traffic accident injuring passenger in motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12408,18,E8182,Other noncollision motor vehicle traffic accident injuring motorcyclist,,,,9
ICDCode,0,icd:12409,18,E8183,Other noncollision motor vehicle traffic accident injuring passenger on motorcycle,,,,9
ICDCode,0,icd:12410,18,E8184,Other noncollision motor vehicle traffic accident injuring occupant of streetcar,,,,9
ICDCode,0,icd:12411,18,E8185,Other noncollision motor vehicle traffic accident injuring rider of animal; occupant of animal-drawn vehicle,,,,9
ICDCode,0,icd:12412,18,E8186,Other noncollision motor vehicle traffic accident injuring pedal cyclist,,,,9
ICDCode,0,icd:12413,18,E8187,Other noncollision motor vehicle traffic accident injuring pedestrian,,,,9
ICDCode,0,icd:12414,18,E8188,Other noncollision motor vehicle traffic accident injuring other specified person,,,,9
ICDCode,0,icd:12415,18,E8189,Other noncollision motor vehicle traffic accident injuring unspecified person,,,,9
ICDCode,0,icd:12416,18,E8190,Motor vehicle traffic accident of unspecified nature injuring driver of motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12417,18,E8191,Motor vehicle traffic accident of unspecified nature injuring passenger in motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12418,18,E8192,Motor vehicle traffic accident of unspecified nature injuring motorcyclist,,,,9
ICDCode,0,icd:12419,18,E8193,Motor vehicle traffic accident of unspecified nature injuring passenger on motorcycle,,,,9
ICDCode,0,icd:12420,18,E8194,Motor vehicle traffic accident of unspecified nature injuring occupant of streetcar,,,,9
ICDCode,0,icd:12421,18,E8195,Motor vehicle traffic accident of unspecified nature injuring rider of animal; occupant of animal-drawn vehicle,,,,9
ICDCode,0,icd:12422,18,E8196,Motor vehicle traffic accident of unspecified nature injuring pedal cyclist,,,,9
ICDCode,0,icd:12423,18,E8197,Motor vehicle traffic accident of unspecified nature injuring pedestrian,,,,9
ICDCode,0,icd:12424,18,E8198,Motor vehicle traffic accident of unspecified nature injuring other specified person,,,,9
ICDCode,0,icd:12425,18,E8199,Motor vehicle traffic accident of unspecified nature injuring unspecified person,,,,9
ICDCode,0,icd:12426,18,E8200,Nontraffic accident involving motor-driven snow vehicle injuring driver of motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12427,18,E8201,Nontraffic accident involving motor-driven snow vehicle injuring passenger in motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12428,18,E8202,Nontraffic accident involving motor-driven snow vehicle injuring motorcyclist,,,,9
ICDCode,0,icd:12429,18,E8203,Nontraffic accident involving motor-driven snow vehicle injuring passenger on motorcycle,,,,9
ICDCode,0,icd:12430,18,E8204,Nontraffic accident involving motor-driven snow vehicle injuring occupant of streetcar,,,,9
ICDCode,0,icd:12431,18,E8205,Nontraffic accident involving motor-driven snow vehicle injuring rider of animal; occupant of animal-drawn vehicle,,,,9
ICDCode,0,icd:12432,18,E8206,Nontraffic accident involving motor-driven snow vehicle injuring pedal cyclist,,,,9
ICDCode,0,icd:12433,18,E8207,Nontraffic accident involving motor-driven snow vehicle injuring pedestrian,,,,9
ICDCode,0,icd:12434,18,E8208,Nontraffic accident involving motor-driven snow vehicle injuring other specified person,,,,9
ICDCode,0,icd:12435,18,E8209,Nontraffic accident involving motor-driven snow vehicle injuring unspecified person,,,,9
ICDCode,0,icd:12436,18,E8210,Nontraffic accident involving other off-road motor vehicle injuring driver of motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12437,18,E8211,Nontraffic accident involving other off-road motor vehicle injuring passenger in motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12438,18,E8212,Nontraffic accident involving other off-road motor vehicle injuring motorcyclist,,,,9
ICDCode,0,icd:12439,18,E8213,Nontraffic accident involving other off-road motor vehicle injuring passenger on motorcycle,,,,9
ICDCode,0,icd:12440,18,E8214,Nontraffic accident involving other off-road motor vehicle injuring occupant of streetcar,,,,9
ICDCode,0,icd:12441,18,E8215,Nontraffic accident involving other off-road motor vehicle injuring rider of animal; occupant of animal-drawn vehicle,,,,9
ICDCode,0,icd:12442,18,E8216,Nontraffic accident involving other off-road motor vehicle injuring pedal cyclist,,,,9
ICDCode,0,icd:12443,18,E8217,Nontraffic accident involving other off-road motor vehicle injuring pedestrian,,,,9
ICDCode,0,icd:12444,18,E8218,Nontraffic accident involving other off-road motor vehicle injuring other specified person,,,,9
ICDCode,0,icd:12445,18,E8219,Nontraffic accident involving other off-road motor vehicle injuring unspecified person,,,,9
ICDCode,0,icd:12446,18,E8220,Other motor vehicle nontraffic accident involving collision with moving object injuring driver of motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12447,18,E8221,Other motor vehicle nontraffic accident involving collision with moving object injuring passenger in motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12448,18,E8222,Other motor vehicle nontraffic accident involving collision with moving object injuring motorcyclist,,,,9
ICDCode,0,icd:12449,18,E8223,Other motor vehicle nontraffic accident involving collision with moving object injuring passenger on motorcycle,,,,9
ICDCode,0,icd:12450,18,E8224,Other motor vehicle nontraffic accident involving collision with moving object injuring occupant of streetcar,,,,9
ICDCode,0,icd:12451,18,E8225,Other motor vehicle nontraffic accident involving collision with moving object injuring rider of animal; occupant of animal-drawn vehicle,,,,9
ICDCode,0,icd:12452,18,E8226,Other motor vehicle nontraffic accident involving collision with moving object injuring pedal cyclist,,,,9
ICDCode,0,icd:12453,18,E8227,Other motor vehicle nontraffic accident involving collision with moving object injuring pedestrian,,,,9
ICDCode,0,icd:12454,18,E8228,Other motor vehicle nontraffic accident involving collision with moving object injuring other specified person,,,,9
ICDCode,0,icd:12455,18,E8229,Other motor vehicle nontraffic accident involving collision with moving object injuring unspecified person,,,,9
ICDCode,0,icd:12456,18,E8230,Other motor vehicle nontraffic accident involving collision with stationary object injuring driver of motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12457,18,E8231,Other motor vehicle nontraffic accident involving collision with stationary object injuring passenger in motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12458,18,E8232,Other motor vehicle nontraffic accident involving collision with stationary object injuring motorcyclist,,,,9
ICDCode,0,icd:12459,18,E8233,Other motor vehicle nontraffic accident involving collision with stationary object injuring passenger on motorcycle,,,,9
ICDCode,0,icd:12460,18,E8234,Other motor vehicle nontraffic accident involving collision with stationary object injuring occupant of streetcar,,,,9
ICDCode,0,icd:12461,18,E8235,Other motor vehicle nontraffic accident involving collision with stationary object injuring rider of animal; occupant of animal-drawn vehicle,,,,9
ICDCode,0,icd:12462,18,E8236,Other motor vehicle nontraffic accident involving collision with stationary object injuring pedal cyclist,,,,9
ICDCode,0,icd:12463,18,E8237,Other motor vehicle nontraffic accident involving collision with stationary object injuring pedestrian,,,,9
ICDCode,0,icd:12464,18,E8238,Other motor vehicle nontraffic accident involving collision with stationary object injuring other specified person,,,,9
